person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,client_id,loan_to_income,interest_burden,emp_stability_ratio,credit_age_ratio,rate_x_credit_age,financial_pressure,loan_grade_ord
24,43300,RENT,4.0,MEDICAL,A,8000,7.29,0,0.18,N,4,8866,0.18475750577367206,1.3122,0.6666666666666666,0.16666666666666666,1.458,0.03325635103926097,1
23,43800,RENT,8.0,VENTURE,E,8000,17.93,0,0.18,N,3,8867,0.182648401826484,3.2274,1.6,0.13043478260869565,4.4825,0.03287671232876712,5
22,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.25,N,4,8868,0.25,1.8725,0.75,0.18181818181818182,1.498,0.0625,1
26,44000,RENT,10.0,PERSONAL,C,8000,13.8,0,0.18,N,3,8869,0.18181818181818182,2.484,1.25,0.11538461538461539,3.45,0.03272727272727273,3
22,44684,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.04,0,0.18,Y,2,8870,0.1790350013427625,2.1672,0.25,0.09090909090909091,4.013333333333333,0.03222630024169725,3
22,60000,MORTGAGE,6.0,PERSONAL,C,12000,13.99,0,0.2,Y,3,8871,0.2,2.798,1.5,0.13636363636363635,3.4975,0.04000000000000001,3
25,54000,MORTGAGE,4.0,EDUCATION,D,12000,17.49,1,0.22,N,4,8872,0.2222222222222222,3.8478,0.5714285714285714,0.16,3.4979999999999998,0.048888888888888885,4
26,45000,RENT,5.0,EDUCATION,D,8000,18.25,0,0.18,N,2,8873,0.17777777777777778,3.2849999999999997,0.625,0.07692307692307693,6.083333333333333,0.032,4
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3200,5.42,0,0.05,N,4,8874,0.05333333333333334,0.271,0.42857142857142855,0.16,1.084,0.002666666666666667,1
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,8000,16.49,1,0.21,N,3,8875,0.20512820512820512,3.4628999999999994,0.6,0.13043478260869565,4.1225,0.043076923076923075,4
24,39000,RENT,4.0,DEBTCONSOLIDATION,C,8000,,1,0.21,N,2,8876,0.20512820512820512,,0.6666666666666666,0.08333333333333333,,0.043076923076923075,3
23,60000,MORTGAGE,7.0,PERSONAL,A,3800,5.42,0,0.06,N,3,8877,0.06333333333333334,0.3252,1.4,0.13043478260869565,1.355,0.0038,1
25,45000,RENT,4.0,PERSONAL,B,8000,10.38,0,0.18,N,3,8878,0.17777777777777778,1.8684,0.5714285714285714,0.12,2.595,0.032,2
26,60000,MORTGAGE,10.0,EDUCATION,A,7875,7.66,0,0.13,N,3,8879,0.13125,0.9958,1.25,0.11538461538461539,1.915,0.0170625,1
26,45000,RENT,3.0,PERSONAL,D,8000,15.33,0,0.18,Y,4,8880,0.17777777777777778,2.7594,0.375,0.15384615384615385,3.066,0.032,4
23,39000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.36,1,0.21,N,3,8881,0.20512820512820512,2.3855999999999997,0.6,0.13043478260869565,2.84,0.043076923076923075,2
24,45000,RENT,8.0,MEDICAL,C,8000,12.73,0,0.18,Y,4,8882,0.17777777777777778,2.2914,1.3333333333333333,0.16666666666666666,2.5460000000000003,0.032,3
22,60000,MORTGAGE,7.0,EDUCATION,B,10950,11.11,0,0.18,N,3,8883,0.1825,1.9997999999999998,1.75,0.13636363636363635,2.7775,0.03285,2
24,60000,MORTGAGE,8.0,MEDICAL,A,13000,7.29,0,0.22,N,2,8884,0.21666666666666667,1.6038000000000001,1.3333333333333333,0.08333333333333333,2.43,0.04766666666666667,1
23,60000,OWN,3.0,MEDICAL,A,10000,6.92,0,0.17,N,4,8885,0.16666666666666666,1.1764000000000001,0.6,0.17391304347826086,1.384,0.028333333333333335,1
22,60000,MORTGAGE,5.0,EDUCATION,B,8800,10.37,0,0.15,N,4,8886,0.14666666666666667,1.5554999999999999,1.25,0.18181818181818182,2.074,0.022,2
23,60000,MORTGAGE,3.0,MEDICAL,A,4000,7.66,0,0.07,N,2,8887,0.06666666666666667,0.5362,0.6,0.08695652173913043,2.5533333333333332,0.004666666666666667,1
22,45000,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.84,0,0.18,Y,3,8888,0.17777777777777778,2.3112,0.25,0.13636363636363635,3.21,0.032,3
25,45000,RENT,1.0,EDUCATION,C,8000,13.47,0,0.18,N,4,8889,0.17777777777777778,2.4246,0.14285714285714285,0.16,2.694,0.032,3
21,45000,RENT,5.0,EDUCATION,D,8000,,0,0.18,Y,2,8890,0.17777777777777778,,1.6666666666666667,0.09523809523809523,,0.032,4
25,39000,RENT,4.0,PERSONAL,C,8000,11.34,1,0.21,Y,2,8891,0.20512820512820512,2.3813999999999997,0.5714285714285714,0.08,3.78,0.043076923076923075,3
23,45286,RENT,5.0,PERSONAL,A,8000,7.29,0,0.18,N,4,8892,0.17665503687673895,1.3122,1.0,0.17391304347826086,1.458,0.03179790663781301,1
22,45996,RENT,2.0,EDUCATION,A,8000,7.51,0,0.17,N,3,8893,0.17392816766675362,1.2767,0.5,0.13636363636363635,1.8775,0.029567788503348118,1
25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6500,5.79,0,0.11,N,4,8894,0.10833333333333334,0.6369,1.2857142857142858,0.16,1.158,0.011916666666666667,1
22,46000,RENT,3.0,DEBTCONSOLIDATION,A,8000,6.17,0,0.17,N,2,8895,0.17391304347826086,1.0489000000000002,0.75,0.09090909090909091,2.0566666666666666,0.029565217391304348,1
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0,0.08,N,2,8896,0.08333333333333333,0.5832,0.14285714285714285,0.08,2.43,0.006666666666666666,1
26,60000,MORTGAGE,10.0,MEDICAL,A,5000,6.92,0,0.08,N,4,8897,0.08333333333333333,0.5536,1.25,0.15384615384615385,1.384,0.006666666666666666,1
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.2,N,3,8898,0.2,1.4580000000000002,1.4,0.13043478260869565,1.8225,0.04000000000000001,1
23,60000,MORTGAGE,5.0,MEDICAL,C,22000,13.06,0,0.37,Y,3,8899,0.36666666666666664,4.8322,1.0,0.13043478260869565,3.265,0.13566666666666666,3
24,40000,RENT,5.0,EDUCATION,B,8000,9.88,1,0.2,N,2,8900,0.2,1.9760000000000002,0.8333333333333334,0.08333333333333333,3.2933333333333334,0.04000000000000001,2
26,60000,MORTGAGE,10.0,VENTURE,A,12500,6.92,0,0.21,N,2,8901,0.20833333333333334,1.4531999999999998,1.25,0.07692307692307693,2.3066666666666666,0.04375,1
23,46330,RENT,0.0,PERSONAL,B,8000,10.65,0,0.17,N,4,8902,0.17267429311461258,1.8105000000000002,0.0,0.17391304347826086,2.13,0.02935462982948414,2
24,46700,RENT,5.0,EDUCATION,D,8000,15.65,0,0.17,Y,3,8903,0.17130620985010706,2.6605000000000003,0.8333333333333334,0.125,3.9125,0.029122055674518203,4
21,41000,RENT,4.0,DEBTCONSOLIDATION,B,8000,9.91,1,0.2,N,4,8904,0.1951219512195122,1.9820000000000002,1.3333333333333333,0.19047619047619047,1.982,0.039024390243902446,2
26,47000,RENT,0.0,PERSONAL,B,8000,10.0,0,0.17,N,4,8905,0.1702127659574468,1.7000000000000002,0.0,0.15384615384615385,2.0,0.02893617021276596,2
22,47000,RENT,0.0,EDUCATION,B,8000,12.18,0,0.17,N,4,8906,0.1702127659574468,2.0706,0.0,0.18181818181818182,2.436,0.02893617021276596,2
22,60000,MORTGAGE,2.0,PERSONAL,A,10000,,0,0.17,N,4,8907,0.16666666666666666,,0.5,0.18181818181818182,,0.028333333333333335,1
23,60000,MORTGAGE,0.0,MEDICAL,B,15000,10.37,0,0.25,N,4,8908,0.25,2.5925,0.0,0.17391304347826086,2.074,0.0625,2
25,60000,MORTGAGE,6.0,MEDICAL,C,13000,14.17,0,0.22,Y,3,8909,0.21666666666666667,3.1174,0.8571428571428571,0.12,3.5425,0.04766666666666667,3
24,60000,OWN,7.0,PERSONAL,B,10000,10.37,0,0.17,N,4,8910,0.16666666666666666,1.7629,1.1666666666666667,0.16666666666666666,2.074,0.028333333333333335,2
26,60000,MORTGAGE,6.0,PERSONAL,A,3050,7.29,0,0.05,N,3,8911,0.050833333333333335,0.36450000000000005,0.75,0.11538461538461539,1.8225,0.002541666666666667,1
26,60000,MORTGAGE,3.0,EDUCATION,B,20000,10.74,0,0.33,N,4,8912,0.3333333333333333,3.5442,0.375,0.15384615384615385,2.148,0.11,2
22,60000,MORTGAGE,6.0,VENTURE,A,7800,7.29,0,0.13,N,2,8913,0.13,0.9477,1.5,0.09090909090909091,2.43,0.016900000000000002,1
25,47004,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.53,0,0.17,Y,4,8914,0.17019828099736192,2.1301,0.14285714285714285,0.16,2.506,0.02893370776955153,3
23,48000,RENT,5.0,VENTURE,B,8000,,0,0.17,N,2,8915,0.16666666666666666,,1.0,0.08695652173913043,,0.028333333333333335,2
24,42000,RENT,8.0,MEDICAL,D,8000,16.29,1,0.19,N,4,8916,0.19047619047619047,3.0951,1.3333333333333333,0.16666666666666666,3.258,0.03619047619047619,4
23,48000,RENT,3.0,DEBTCONSOLIDATION,A,8000,8.49,0,0.17,N,2,8917,0.16666666666666666,1.4433000000000002,0.6,0.08695652173913043,2.83,0.028333333333333335,1
22,48000,RENT,6.0,DEBTCONSOLIDATION,C,8000,12.99,0,0.17,Y,3,8918,0.16666666666666666,2.2083000000000004,1.5,0.13636363636363635,3.2475,0.028333333333333335,3
24,60000,MORTGAGE,7.0,VENTURE,B,15850,11.11,0,0.26,N,3,8919,0.26416666666666666,2.8886,1.1666666666666667,0.125,2.7775,0.06868333333333333,2
22,60000,MORTGAGE,6.0,VENTURE,A,11200,5.79,0,0.19,N,4,8920,0.18666666666666668,1.1001,1.5,0.18181818181818182,1.158,0.03546666666666667,1
25,48000,RENT,2.0,VENTURE,B,8000,10.59,0,0.17,N,4,8921,0.16666666666666666,1.8003,0.2857142857142857,0.16,2.118,0.028333333333333335,2
23,48000,RENT,,VENTURE,C,8000,12.99,0,0.17,Y,4,8922,0.16666666666666666,2.2083000000000004,,0.17391304347826086,2.598,0.028333333333333335,3
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,2,8923,0.12,,1.4,0.08695652173913043,,0.0144,1
25,60000,OWN,9.0,HOMEIMPROVEMENT,A,5000,7.29,0,0.08,N,4,8924,0.08333333333333333,0.5832,1.2857142857142858,0.16,1.458,0.006666666666666666,1
22,60000,MORTGAGE,7.0,PERSONAL,B,12000,10.0,0,0.2,N,3,8925,0.2,2.0,1.75,0.13636363636363635,2.5,0.04000000000000001,2
24,48000,RENT,,DEBTCONSOLIDATION,A,8000,7.51,0,0.17,N,4,8926,0.16666666666666666,1.2767,,0.16666666666666666,1.502,0.028333333333333335,1
25,48000,RENT,4.0,EDUCATION,C,8000,14.35,0,0.17,N,2,8927,0.16666666666666666,2.4395000000000002,0.5714285714285714,0.08,4.783333333333333,0.028333333333333335,3
23,42000,RENT,3.0,HOMEIMPROVEMENT,D,8000,15.58,1,0.19,N,2,8928,0.19047619047619047,2.9602,0.6,0.08695652173913043,5.193333333333333,0.03619047619047619,4
25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5500,10.74,0,0.09,N,2,8929,0.09166666666666666,0.9666,1.2857142857142858,0.08,3.58,0.008249999999999999,2
25,48000,RENT,2.0,PERSONAL,C,8000,13.11,0,0.17,N,4,8930,0.16666666666666666,2.2287,0.2857142857142857,0.16,2.622,0.028333333333333335,3
26,48000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.96,0,0.17,N,3,8931,0.16666666666666666,1.6932000000000003,0.375,0.11538461538461539,2.49,0.028333333333333335,2
24,48500,RENT,5.0,MEDICAL,C,8000,15.96,0,0.16,N,3,8932,0.16494845360824742,2.5536000000000003,0.8333333333333334,0.125,3.99,0.02639175257731959,3
22,60000,MORTGAGE,6.0,VENTURE,A,6125,6.17,0,0.1,N,3,8933,0.10208333333333333,0.617,1.5,0.13636363636363635,1.5425,0.010208333333333333,1
26,48701,RENT,3.0,MEDICAL,B,8000,11.48,0,0.16,N,4,8934,0.16426767417506827,1.8368000000000002,0.375,0.15384615384615385,2.2960000000000003,0.026282827868010922,2
25,49244,RENT,3.0,EDUCATION,A,8000,8.0,0,0.16,N,3,8935,0.16245633985866298,1.28,0.42857142857142855,0.12,2.0,0.025993014377386076,1
24,49992,RENT,5.0,VENTURE,D,8000,15.95,0,0.16,Y,2,8936,0.16002560409665548,2.552,0.8333333333333334,0.08333333333333333,5.316666666666666,0.025604096655464877,4
21,44000,RENT,5.0,VENTURE,D,8000,16.29,1,0.18,N,3,8937,0.18181818181818182,2.9322,1.6666666666666667,0.14285714285714285,4.0725,0.03272727272727273,4
24,50000,RENT,8.0,PERSONAL,C,8000,15.96,0,0.16,N,3,8938,0.16,2.5536000000000003,1.3333333333333333,0.125,3.99,0.0256,3
24,50000,RENT,3.0,MEDICAL,B,8000,12.42,0,0.16,N,2,8939,0.16,1.9872,0.5,0.08333333333333333,4.14,0.0256,2
23,50000,RENT,0.0,EDUCATION,C,8000,14.27,0,0.16,N,4,8940,0.16,2.2832,0.0,0.17391304347826086,2.854,0.0256,3
22,50000,RENT,2.0,EDUCATION,A,8000,6.62,0,0.16,N,3,8941,0.16,1.0592000000000001,0.5,0.13636363636363635,1.655,0.0256,1
23,50000,RENT,4.0,EDUCATION,A,8000,6.62,0,0.16,N,3,8942,0.16,1.0592000000000001,0.8,0.13043478260869565,1.655,0.0256,1
22,60000,MORTGAGE,,EDUCATION,A,5000,6.54,0,0.08,N,4,8943,0.08333333333333333,0.5232,,0.18181818181818182,1.308,0.006666666666666666,1
24,60000,MORTGAGE,8.0,VENTURE,B,9000,,0,0.15,N,4,8944,0.15,,1.3333333333333333,0.16666666666666666,,0.0225,2
25,50000,RENT,6.0,VENTURE,A,8000,7.9,0,0.16,N,4,8945,0.16,1.264,0.8571428571428571,0.16,1.58,0.0256,1
23,44000,RENT,5.0,EDUCATION,C,8000,13.49,1,0.18,Y,2,8946,0.18181818181818182,2.4282,1.0,0.08695652173913043,4.496666666666667,0.03272727272727273,3
25,60000,OWN,4.0,HOMEIMPROVEMENT,A,6500,6.17,0,0.11,N,3,8947,0.10833333333333334,0.6787,0.5714285714285714,0.12,1.5425,0.011916666666666667,1
22,60000,MORTGAGE,6.0,EDUCATION,C,2000,12.61,0,0.03,Y,2,8948,0.03333333333333333,0.37829999999999997,1.5,0.09090909090909091,4.203333333333333,0.001,3
26,60000,MORTGAGE,6.0,EDUCATION,A,9000,6.91,0,0.15,N,3,8949,0.15,1.0365,0.75,0.11538461538461539,1.7275,0.0225,1
23,50000,RENT,0.0,EDUCATION,A,8000,7.49,0,0.16,N,4,8950,0.16,1.1984000000000001,0.0,0.17391304347826086,1.498,0.0256,1
24,50000,RENT,9.0,DEBTCONSOLIDATION,B,8000,9.99,0,0.16,N,2,8951,0.16,1.5984,1.5,0.08333333333333333,3.33,0.0256,2
24,60000,OWN,4.0,EDUCATION,A,5000,5.79,0,0.08,N,3,8952,0.08333333333333333,0.4632,0.6666666666666666,0.125,1.4475,0.006666666666666666,1
23,60000,MORTGAGE,8.0,MEDICAL,B,10000,,0,0.17,N,3,8953,0.16666666666666666,,1.6,0.13043478260869565,,0.028333333333333335,2
21,44000,RENT,6.0,EDUCATION,D,8000,15.21,1,0.18,N,2,8954,0.18181818181818182,2.7378,2.0,0.09523809523809523,5.07,0.03272727272727273,4
24,60000,MORTGAGE,8.0,VENTURE,B,12000,9.62,0,0.2,N,4,8955,0.2,1.924,1.3333333333333333,0.16666666666666666,1.924,0.04000000000000001,2
21,60000,MORTGAGE,5.0,EDUCATION,C,8000,12.23,0,0.13,Y,3,8956,0.13333333333333333,1.5899,1.6666666666666667,0.14285714285714285,3.0575,0.017333333333333333,3
23,60000,MORTGAGE,7.0,PERSONAL,A,12000,,0,0.2,N,4,8957,0.2,,1.4,0.17391304347826086,,0.04000000000000001,1
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7800,9.99,0,0.13,N,2,8958,0.13,1.2987,1.6666666666666667,0.09523809523809523,3.33,0.016900000000000002,2
22,60000,MORTGAGE,6.0,PERSONAL,A,2000,6.54,0,0.03,N,3,8959,0.03333333333333333,0.19619999999999999,1.5,0.13636363636363635,1.635,0.001,1
25,50000,RENT,4.0,DEBTCONSOLIDATION,C,8000,13.85,0,0.16,N,3,8960,0.16,2.216,0.5714285714285714,0.12,3.4625,0.0256,3
24,60000,MORTGAGE,2.0,MEDICAL,B,9700,8.88,0,0.16,N,3,8961,0.16166666666666665,1.4208,0.3333333333333333,0.125,2.22,0.025866666666666666,2
26,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7200,,0,0.12,N,4,8962,0.12,,0.0,0.15384615384615385,,0.0144,3
23,50000,RENT,0.0,VENTURE,C,8000,,0,0.16,N,4,8963,0.16,,0.0,0.17391304347826086,,0.0256,3
22,50000,RENT,2.0,PERSONAL,B,8000,12.18,0,0.16,N,4,8964,0.16,1.9488,0.5,0.18181818181818182,2.436,0.0256,2
23,60000,MORTGAGE,6.0,PERSONAL,B,2000,10.36,0,0.03,N,2,8965,0.03333333333333333,0.31079999999999997,1.2,0.08695652173913043,3.453333333333333,0.001,2
24,50000,RENT,0.0,EDUCATION,A,8000,7.74,0,0.16,N,4,8966,0.16,1.2384000000000002,0.0,0.16666666666666666,1.548,0.0256,1
23,60000,MORTGAGE,6.0,EDUCATION,A,7000,6.54,0,0.12,N,3,8967,0.11666666666666667,0.7847999999999999,1.2,0.13043478260869565,1.635,0.014,1
22,50000,RENT,2.0,PERSONAL,C,8000,13.16,0,0.16,Y,2,8968,0.16,2.1056,0.5,0.09090909090909091,4.386666666666667,0.0256,3
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,4,8969,0.18181818181818182,2.3256,0.14285714285714285,0.16,2.584,0.03272727272727273,4
21,60000,MORTGAGE,5.0,PERSONAL,A,6000,6.91,0,0.1,N,4,8970,0.1,0.6910000000000001,1.6666666666666667,0.19047619047619047,1.3820000000000001,0.010000000000000002,1
23,60000,MORTGAGE,4.0,PERSONAL,A,20000,6.54,0,0.33,N,3,8971,0.3333333333333333,2.1582,0.8,0.13043478260869565,1.635,0.11,1
25,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.13,N,2,8972,0.13333333333333333,0.7527,1.0,0.08,1.93,0.017333333333333333,1
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,4,8973,0.12,,1.0,0.17391304347826086,,0.0144,1
23,50004,RENT,5.0,MEDICAL,C,8000,12.73,0,0.16,N,4,8974,0.15998720102391809,2.0368,1.0,0.17391304347826086,2.5460000000000003,0.025597952163826893,3
26,50049,RENT,5.0,DEBTCONSOLIDATION,C,8000,12.99,0,0.16,N,3,8975,0.15984335351355672,2.0784000000000002,0.625,0.11538461538461539,3.2475,0.025574936562169075,3
21,50400,RENT,4.0,VENTURE,D,8000,15.62,0,0.16,Y,2,8976,0.15873015873015872,2.4992,1.3333333333333333,0.09523809523809523,5.206666666666666,0.025396825396825397,4
26,60000,MORTGAGE,4.0,EDUCATION,B,7000,9.62,0,0.12,N,3,8977,0.11666666666666667,1.1543999999999999,0.5,0.11538461538461539,2.405,0.014,2
23,60000,MORTGAGE,4.0,EDUCATION,A,13000,6.91,0,0.22,N,2,8978,0.21666666666666667,1.5202,0.8,0.08695652173913043,2.3033333333333332,0.04766666666666667,1
26,60000,MORTGAGE,2.0,MEDICAL,B,5000,,0,0.08,N,4,8979,0.08333333333333333,,0.25,0.15384615384615385,,0.006666666666666666,2
25,60000,MORTGAGE,3.0,EDUCATION,B,10000,10.36,0,0.17,N,4,8980,0.16666666666666666,1.7612,0.42857142857142855,0.16,2.072,0.028333333333333335,2
25,51996,RENT,6.0,MEDICAL,B,8000,10.37,0,0.15,N,2,8981,0.15385798907608278,1.5554999999999999,0.8571428571428571,0.08,3.4566666666666666,0.023078698361412416,2
24,52000,RENT,3.0,HOMEIMPROVEMENT,B,8000,10.99,0,0.15,N,4,8982,0.15384615384615385,1.6485,0.5,0.16666666666666666,2.198,0.023076923076923078,2
24,52000,RENT,2.0,MEDICAL,A,8000,7.51,0,0.15,N,4,8983,0.15384615384615385,1.1264999999999998,0.3333333333333333,0.16666666666666666,1.502,0.023076923076923078,1
26,52000,RENT,3.0,EDUCATION,B,8000,10.25,0,0.15,N,4,8984,0.15384615384615385,1.5374999999999999,0.375,0.15384615384615385,2.05,0.023076923076923078,2
23,52000,RENT,5.0,DEBTCONSOLIDATION,C,8000,13.22,0,0.15,N,2,8985,0.15384615384615385,1.983,1.0,0.08695652173913043,4.406666666666667,0.023076923076923078,3
26,46000,RENT,3.0,PERSONAL,D,8000,14.42,1,0.17,N,2,8986,0.17391304347826086,2.4514,0.375,0.07692307692307693,4.806666666666667,0.029565217391304348,4
22,60000,OWN,3.0,PERSONAL,D,8700,15.58,0,0.14,Y,4,8987,0.145,2.1812,0.75,0.18181818181818182,3.116,0.020300000000000002,4
24,52000,RENT,1.0,EDUCATION,C,8000,11.78,0,0.15,N,3,8988,0.15384615384615385,1.767,0.16666666666666666,0.125,2.945,0.023076923076923078,3
23,46000,RENT,2.0,EDUCATION,D,8000,11.86,1,0.17,N,3,8989,0.17391304347826086,2.0162,0.4,0.13043478260869565,2.965,0.029565217391304348,4
25,60000,MORTGAGE,3.0,VENTURE,B,10000,11.49,0,0.17,N,4,8990,0.16666666666666666,1.9533000000000003,0.42857142857142855,0.16,2.298,0.028333333333333335,2
24,60000,MORTGAGE,3.0,VENTURE,A,20000,7.88,0,0.33,N,2,8991,0.3333333333333333,2.6004,0.5,0.08333333333333333,2.6266666666666665,0.11,1
25,60000,OWN,9.0,MEDICAL,A,16000,7.88,0,0.27,N,4,8992,0.26666666666666666,2.1276,1.2857142857142858,0.16,1.576,0.07200000000000001,1
24,46500,RENT,2.0,HOMEIMPROVEMENT,C,8000,15.23,1,0.17,Y,2,8993,0.17204301075268819,2.5891,0.3333333333333333,0.08333333333333333,5.076666666666667,0.029247311827956993,3
24,52800,RENT,1.0,MEDICAL,C,8000,12.87,0,0.15,Y,3,8994,0.15151515151515152,1.9304999999999999,0.16666666666666666,0.125,3.2175,0.022727272727272728,3
21,60000,OWN,0.0,VENTURE,D,16000,,0,0.27,N,2,8995,0.26666666666666666,,0.0,0.09523809523809523,,0.07200000000000001,4
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,14000,,0,0.23,N,2,8996,0.23333333333333334,,1.3333333333333333,0.08333333333333333,,0.05366666666666667,3
25,53000,RENT,9.0,EDUCATION,C,8000,12.23,0,0.15,N,3,8997,0.1509433962264151,1.8345,1.2857142857142858,0.12,3.0575,0.022641509433962263,3
23,53000,RENT,6.0,MEDICAL,C,8000,14.26,0,0.15,Y,4,8998,0.1509433962264151,2.139,1.2,0.17391304347826086,2.852,0.022641509433962263,3
23,60000,MORTGAGE,7.0,EDUCATION,A,12000,7.88,0,0.2,N,2,8999,0.2,1.576,1.4,0.08695652173913043,2.6266666666666665,0.04000000000000001,1
22,60000,OWN,,EDUCATION,B,20000,11.12,0,0.33,N,3,9000,0.3333333333333333,3.6696,,0.13636363636363635,2.78,0.11,2
26,53688,RENT,11.0,DEBTCONSOLIDATION,A,8000,5.42,0,0.15,N,4,9001,0.14900908955446282,0.813,1.375,0.15384615384615385,1.084,0.022351363433169423,1
23,54000,RENT,7.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.15,N,4,9002,0.14814814814814814,1.6485,1.4,0.17391304347826086,2.198,0.02222222222222222,2
23,48000,RENT,3.0,DEBTCONSOLIDATION,D,8000,15.58,1,0.17,N,2,9003,0.16666666666666666,2.6486,0.6,0.08695652173913043,5.193333333333333,0.028333333333333335,4
24,54000,RENT,7.0,MEDICAL,A,8000,7.88,0,0.15,N,3,9004,0.14814814814814814,1.182,1.1666666666666667,0.125,1.97,0.02222222222222222,1
22,60000,MORTGAGE,6.0,MEDICAL,A,17500,7.88,0,0.29,N,4,9005,0.2916666666666667,2.2851999999999997,1.5,0.18181818181818182,1.576,0.08458333333333333,1
24,54000,RENT,3.0,MEDICAL,A,8000,8.07,0,0.15,N,4,9006,0.14814814814814814,1.2105,0.5,0.16666666666666666,1.614,0.02222222222222222,1
23,54000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,10000,16.45,1,0.19,N,3,9007,0.18518518518518517,3.1254999999999997,1.0,0.13043478260869565,4.1125,0.03518518518518518,5
23,54500,RENT,2.0,DEBTCONSOLIDATION,A,8000,,0,0.15,N,2,9008,0.14678899082568808,,0.4,0.08695652173913043,,0.022018348623853212,1
22,54600,RENT,6.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.15,N,2,9009,0.14652014652014653,1.1264999999999998,1.5,0.09090909090909091,2.5033333333333334,0.02197802197802198,1
26,54600,RENT,4.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.15,Y,4,9010,0.14652014652014653,2.07,0.5,0.15384615384615385,2.7600000000000002,0.02197802197802198,3
22,48996,RENT,0.0,PERSONAL,D,8000,14.96,1,0.16,Y,2,9011,0.1632786349906115,2.3936,0.0,0.09090909090909091,4.986666666666667,0.02612458159849784,4
23,60000,MORTGAGE,5.0,PERSONAL,D,15000,15.21,0,0.25,Y,3,9012,0.25,3.8025,1.0,0.13043478260869565,3.8025,0.0625,4
23,54000,MORTGAGE,2.0,MEDICAL,D,7500,15.58,1,0.14,N,2,9013,0.1388888888888889,2.1812,0.4,0.08695652173913043,5.193333333333333,0.019444444444444448,4
23,55000,RENT,2.0,PERSONAL,B,8000,10.65,0,0.15,N,2,9014,0.14545454545454545,1.5975,0.4,0.08695652173913043,3.5500000000000003,0.021818181818181816,2
23,54000,MORTGAGE,5.0,EDUCATION,B,7750,10.38,1,0.14,N,4,9015,0.14351851851851852,1.4532000000000003,1.0,0.17391304347826086,2.076,0.020092592592592596,2
22,55000,RENT,6.0,PERSONAL,B,8000,11.71,0,0.15,N,3,9016,0.14545454545454545,1.7565000000000002,1.5,0.13636363636363635,2.9275,0.021818181818181816,2
23,55000,RENT,1.0,MEDICAL,A,8000,5.42,0,0.15,N,4,9017,0.14545454545454545,0.813,0.2,0.17391304347826086,1.084,0.021818181818181816,1
26,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.98,1,0.11,Y,3,9018,0.1111111111111111,1.5378,0.25,0.11538461538461539,3.495,0.012222222222222221,3
23,60000,OWN,1.0,VENTURE,B,2000,11.12,0,0.03,N,4,9019,0.03333333333333333,0.33359999999999995,0.2,0.17391304347826086,2.2239999999999998,0.001,2
24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000,7.51,0,0.23,N,2,9020,0.23333333333333334,1.7273,0.8333333333333334,0.08333333333333333,2.5033333333333334,0.05366666666666667,1
22,60000,OWN,6.0,EDUCATION,B,5900,11.12,0,0.1,N,2,9021,0.09833333333333333,1.1119999999999999,1.5,0.09090909090909091,3.7066666666666666,0.009833333333333333,2
24,55000,RENT,8.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.15,Y,2,9022,0.14545454545454545,2.07,1.3333333333333333,0.08333333333333333,4.6000000000000005,0.021818181818181816,3
23,55000,RENT,4.0,EDUCATION,B,8000,9.25,0,0.15,N,2,9023,0.14545454545454545,1.3875,0.8,0.08695652173913043,3.0833333333333335,0.021818181818181816,2
25,60000,MORTGAGE,3.0,VENTURE,A,7000,,0,0.12,N,3,9024,0.11666666666666667,,0.42857142857142855,0.12,,0.014,1
